Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Pfeiffer H., Lutz-Bonengel S., Pollak S., Fimmers R., Baur M.P., Brinkmann B.",12809628400;6506207831;7103341767;7006170030;16159767000;7103117269;,Mitochondrial DNA control region diversity in hairs and body fluids of monozygotic triplets,2004,International Journal of Legal Medicine,118,2,,71,74,,20,10.1007/s00414-003-0409-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2442626816&doi=10.1007%2fs00414-003-0409-0&partnerID=40&md5=ff5159e9bf1c408fafecf76146e5701b,"Institute of Legal Medicine, University of Münster, Röntgenstrasse 23, 48149 Münster, Germany; Institute of Legal Medicine, University of Freiburg, Germany; Inst. Med. Biometr. Info./Epidemiol., University of Bonn, Germany","Pfeiffer, H., Institute of Legal Medicine, University of Münster, Röntgenstrasse 23, 48149 Münster, Germany; Lutz-Bonengel, S., Institute of Legal Medicine, University of Freiburg, Germany; Pollak, S., Institute of Legal Medicine, University of Freiburg, Germany; Fimmers, R., Inst. Med. Biometr. Info./Epidemiol., University of Bonn, Germany; Baur, M.P., Inst. Med. Biometr. Info./Epidemiol., University of Bonn, Germany; Brinkmann, B., Institute of Legal Medicine, University of Münster, Röntgenstrasse 23, 48149 Münster, Germany",Body tissues; Length heteroplasmy; Mitochondrial DNA; Monozygotic triplets,"cytosine; mitochondrial DNA; polymer; adult; article; blood analysis; body fluid; case report; cheek; DNA determination; DNA extraction; DNA sequence; DNA structure; embryo development; gene frequency; gene insertion; genetic polymorphism; genetic variability; hair analysis; heteroplasmy; human; human triplets; male; molecular cloning; monozygotic triplets; polymerase chain reaction; priority journal; sequence analysis; Adult; Blood; Body Fluids; Complementarity Determining Regions; DNA, Mitochondrial; Forensic Medicine; Hair; Humans; Male; Polymorphism, Genetic; Saliva; Triplets; Twins, Monozygotic","Pfeiffer, H.; Institute of Legal Medicine, University of Münster, Röntgenstrasse 23, 48149 Münster, Germany; email: pfeiffh@uni-muenster.de",Article,Final,,Scopus,2-s2.0-2442626816,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Hutter G., Nickenig C., Garritsen H., Hellenkamp F., Hoerning A., Hiddemann W., Dreyling M.",12142595400;6508174449;7004098426;14633732000;8358674300;55006646100;6603699070;,Use of polymorphisms in the noncoding region of the human mitochondrial genome to identify potential contamination of human leukemia-lymphoma cell lines,2004,Hematology Journal,5,1,,61,68,,6,10.1038/sj.thj.6200317,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1342266608&doi=10.1038%2fsj.thj.6200317&partnerID=40&md5=deaded15a5b99913c3eff2779c0bb926,"Department of Medicine III, Univ. Hospital Grosshadern/LMU, GSF-Clin. Cooperative Group Leukemia, Grosshadern, Germany; Blood Transfusion Services, Stadtisches Klinikum Braunschweig, Braunschweig, Germany; Dept. Transfus. Med./Transplant., University Hospital Muenster, Muenster, Germany; GSF-Haematologikum, KKG-Leukemie, Marchioninistr. 25, 81377 Munich, Germany","Hutter, G., Department of Medicine III, Univ. Hospital Grosshadern/LMU, GSF-Clin. Cooperative Group Leukemia, Grosshadern, Germany, GSF-Haematologikum, KKG-Leukemie, Marchioninistr. 25, 81377 Munich, Germany; Nickenig, C., Department of Medicine III, Univ. Hospital Grosshadern/LMU, GSF-Clin. Cooperative Group Leukemia, Grosshadern, Germany; Garritsen, H., Blood Transfusion Services, Stadtisches Klinikum Braunschweig, Braunschweig, Germany; Hellenkamp, F., Dept. Transfus. Med./Transplant., University Hospital Muenster, Muenster, Germany; Hoerning, A., Dept. Transfus. Med./Transplant., University Hospital Muenster, Muenster, Germany; Hiddemann, W., Department of Medicine III, Univ. Hospital Grosshadern/LMU, GSF-Clin. Cooperative Group Leukemia, Grosshadern, Germany; Dreyling, M., Department of Medicine III, Univ. Hospital Grosshadern/LMU, GSF-Clin. Cooperative Group Leukemia, Grosshadern, Germany",Cell line authentication; D-loop; Hypervariable region; mtDNA,"mitochondrial DNA; animal cell; article; automation; cell line; chimera; contamination; controlled study; cytogenetics; DNA determination; DNA sequence; fluorescence in situ hybridization; gene amplification; genetic code; genetic polymorphism; hematopoietic cell; human; human cell; immunophenotyping; intermethod comparison; laboratory test; leukemia; lymphoma; methodology; mouse; nonhuman; nucleotide sequence; polymerase chain reaction; reliability; Cell Line, Tumor; Clone Cells; DNA Mutational Analysis; DNA, Mitochondrial; Humans; Leukemia; Lymphoma; Polymerase Chain Reaction; Polymorphism, Single Nucleotide; Untranslated Regions","Hutter, G.; GSF-Haematologikum, KKG-Leukemie, Marchioninistr. 25, 81377 Munich, Germany; email: hutter@gsf.de",Article,Final,,Scopus,2-s2.0-1342266608,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Divne A.-M., Nilsson M., Calloway C., Reynolds R., Erlich H., Allen M.",6503965481;13004740100;6604007265;7401828179;35391991700;7404105102;,Forensic casework analysis using the HVI/HVII mtDNA linear array assay,2005,Journal of Forensic Sciences,50,3,,548,554,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18244374215&partnerID=40&md5=f8b29f4d48c189ba432718a2e44409a8,"Uppsala University, Department of Genetics and Pathology, Rudbeck Laboratory, 751 85 Uppsala, Sweden; Roche Molecular Systems, Alameda, CA, United States; Department of Genetics and Pathology, Uppsala University, Uppsala, Sweden","Divne, A.-M., Uppsala University, Department of Genetics and Pathology, Rudbeck Laboratory, 751 85 Uppsala, Sweden; Nilsson, M., Uppsala University, Department of Genetics and Pathology, Rudbeck Laboratory, 751 85 Uppsala, Sweden; Calloway, C., Roche Molecular Systems, Alameda, CA, United States; Reynolds, R.; Erlich, H., Roche Molecular Systems, Alameda, CA, United States; Allen, M., Uppsala University, Department of Genetics and Pathology, Rudbeck Laboratory, 751 85 Uppsala, Sweden, Department of Genetics and Pathology, Uppsala University, Uppsala, Sweden",D-loop; Immobilized SSO probe assay; Linear array mtDNA HVI/HVII region-sequence typing; MtDNA,"mitochondrial DNA; article; DNA determination; DNA fingerprinting; DNA sequence; forensic science; human; priority journal; Crime; DNA Primers; DNA, Mitochondrial; Female; Forensic Medicine; Hair; Humans; Male; Oligonucleotide Array Sequence Analysis; Sequence Analysis, DNA","Allen, M.; Department of Genetics and Pathology, Uppsala University, Uppsala, Sweden; email: marie.allen@genpat.uu.se",Article,Final,,Scopus,2-s2.0-18244374215,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Melton T., Holland C.A., Nelson K.",7003650348;7201829373;22235003000;,"Commentary on: Divne A-M, Nilsson M, Calloway C, Reynolds R, Erlich H, Allen M. Forensic casework analysis using the HVI/HVII mtDNA linear array assay. J Forensic Sci 2005;50:548-54 [1]",2006,Journal of Forensic Sciences,51,4,,935,936,,3,10.1111/j.1556-4029.2006.00198.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745751683&doi=10.1111%2fj.1556-4029.2006.00198.x&partnerID=40&md5=2d7c8be0fab76064b7c53a909e2966d1,"Mitotyping Technologies, LLC, 2565 Park Center Boulevard, State College, PA 16801, United States; Department of Biology, Pennsylvania State University, University Park, PA 16802, United States","Melton, T., Mitotyping Technologies, LLC, 2565 Park Center Boulevard, State College, PA 16801, United States; Holland, C.A., Mitotyping Technologies, LLC, 2565 Park Center Boulevard, State College, PA 16801, United States; Nelson, K., Department of Biology, Pennsylvania State University, University Park, PA 16802, United States",,"mitochondrial DNA; cost; DNA determination; forensic medicine; hair analysis; homicide; human; letter; polymerase chain reaction; priority journal; screening test; Complementarity Determining Regions; DNA, Mitochondrial; Forensic Medicine; Hair; Humans; Oligonucleotide Array Sequence Analysis; Sequence Analysis, DNA","Melton, T.; Mitotyping Technologies, LLC, 2565 Park Center Boulevard, State College, PA 16801, United States",Letter,Final,,Scopus,2-s2.0-33745751683,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Divine A-M., Calloway C., Erlich E.",,Author's response ,2006,Journal of Forensic Sciences ,51,4,,935,936,,,10.1111/j.1556-4029.2006.00199.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1556-4029.2006.00199.x,"Department of Genetics and Pathology Rudbeck Laboratory, Uppsala University, 751 85 Uppsala, Sweden ; Roche Molecular Systems, 1145 Atlantic Avenue, Alameda, CA 94501","Marie Allen, Ph.D., and Anna-Maria Divne, Ph.D. Department of Genetics and Pathology Rudbeck Laboratory, Uppsala University, 751 85 Uppsala, Sweden ; Cassandra Calloway and Henry Erlich, Ph.D. Roche Molecular Systems, 1145 Atlantic Avenue, Alameda, CA 94501",,,"Marie Allen, Ph.D., and Anna-Maria Divne, Ph.D. Department of Genetics and Pathology Rudbeck Laboratory, Uppsala University, 751 85 Uppsala, Sweden ; Cassandra Calloway and Henry Erlich, Ph.D. Roche Molecular Systems, 1145 Atlantic Avenue, Alameda, CA 94501",Authors Response,,,,,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Brandstätter A., Niederstätter H., Parson W.",6602799077;6603344723;8633967500;,Monitoring the inheritance of heteroplasmy by computer-assisted detection of mixed basecalls in the entire human mitochondrial DNA control region,2004,International Journal of Legal Medicine,118,1,,47,54,,45,10.1007/s00414-003-0418-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-12144290521&doi=10.1007%2fs00414-003-0418-z&partnerID=40&md5=ae6c0fc680f41d0df33575edbb307c98,"Institute of Legal Medicine, University of Innsbruck, Müllerstrasse 44, 6020 Innsbruck, Austria","Brandstätter, A., Institute of Legal Medicine, University of Innsbruck, Müllerstrasse 44, 6020 Innsbruck, Austria; Niederstätter, H., Institute of Legal Medicine, University of Innsbruck, Müllerstrasse 44, 6020 Innsbruck, Austria; Parson, W., Institute of Legal Medicine, University of Innsbruck, Müllerstrasse 44, 6020 Innsbruck, Austria",Forensic science; Genetic bottleneck; Length heteroplasmy; Point heteroplasmy; Sequence analysis; Sequence quality values,"mitochondrial DNA; adult; article; base pairing; blood sampling; bottleneck population; child; computer analysis; DNA base composition; DNA sequence; female; forensic science; gene segregation; haplotype; heteroplasmy; human; inheritance; point mutation; priority journal; progeny; sequence analysis; DNA, Mitochondrial; Female; Haplotypes; Humans; Mutation; Point Mutation; Sequence Analysis, DNA","Parson, W.; Institute of Legal Medicine, University of Innsbruck, Müllerstrasse 44, 6020 Innsbruck, Austria; email: Walther.Parson@uibk.ac.at",Article,Final,,Scopus,2-s2.0-12144290521,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Holland M.M., Parsons T.J.",,Mitochondrial DNA sequence analysis - Validation and use for forensic casework,1999,Forensic Sci Rev,11,1,,21,50,,224,,,,"Holland, M.M.; Parsons, T.J.",,,,Article,Final,,Scopus,2-s2.0-0002260414,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
Melton T.,,Mitochondrial DNA heteroplasmy,2004,Forensic Sci Rev,16,1,,1,20,,46,,,,"Melton, T.",,,,Article,Final,,Scopus,2-s2.0-11844249112,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Steadman D.W., DiAntonio L.L., Wilson J.J., Sheridan K.E., Tammariello S.P.",7005337404;57193835082;56164804100;57198001917;6602468436;,The effects of chemical and heat maceration techniques on the recovery of nuclear and mitochondrial DNA from bone,2006,Journal of Forensic Sciences,51,1,,11,17,,55,10.1111/j.1556-4029.2005.00001.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645227945&doi=10.1111%2fj.1556-4029.2005.00001.x&partnerID=40&md5=539c0cdca8de8f168aa5f0003c11b665,"Department of Anthropology, Binghamton University, SUNY, PO Box 6000, Binghamton, NY, United States; Department of Biological Sciences, Binghamton University, SUNY, PO Box 6000, Binghamton, NY, United States; Department of Anthropology, Binghamton University, SUNY, PO Box 6000, Binghamton, NY 13902-6000, United States","Steadman, D.W., Department of Anthropology, Binghamton University, SUNY, PO Box 6000, Binghamton, NY, United States, Department of Anthropology, Binghamton University, SUNY, PO Box 6000, Binghamton, NY 13902-6000, United States; DiAntonio, L.L., Department of Biological Sciences, Binghamton University, SUNY, PO Box 6000, Binghamton, NY, United States; Wilson, J.J., Department of Anthropology, Binghamton University, SUNY, PO Box 6000, Binghamton, NY, United States; Sheridan, K.E., Department of Anthropology, Binghamton University, SUNY, PO Box 6000, Binghamton, NY, United States; Tammariello, S.P., Department of Biological Sciences, Binghamton University, SUNY, PO Box 6000, Binghamton, NY, United States",DNA; Dorensic science; Forensic anthropology; Maceration; Optical densitometry; Polymerase chain reaction; Skeletal preparation,"bleaching agent; cell nucleus DNA; detergent; edetic acid; hydrogen peroxide; mitochondrial DNA; papain; sodium carbonate; water; animal tissue; bone densitometry; bone structure; conference paper; controlled study; DNA determination; gene amplification; maceration; nonhuman; nucleotide sequence; physical anthropology; polymerase chain reaction; priority journal; rib; room temperature; swine; technique; Animals; Carbonates; Chelating Agents; Detergents; Disinfectants; DNA; DNA Primers; Edetic Acid; Food Additives; Forensic Anthropology; Hydrogen Peroxide; Immersion; Microwaves; Odors; Oxidants; Papain; Polymerase Chain Reaction; Ribs; Sequence Analysis, DNA; Sodium Hypochlorite; Solvents; Swine; Temperature","Steadman, D.W.; Department of Anthropology, Binghamton University, SUNY, PO Box 6000, Binghamton, NY 13902-6000, United States; email: osteo@binghamton.edu",Conference Paper,Final,,Scopus,2-s2.0-33645227945,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Arismendi J.L., Baker L.E., Matteson K.J.",33967464600;7402021344;6701352258;,Effects of processing techniques on the forensic DNA analysis of human skeletal remains,2004,Journal of Forensic Sciences,49,5,,930,934,,24,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444303171&partnerID=40&md5=f1fb82b71475a4f64b0947a73e2fd4e2,"Department of Anthropology, University of Tennessee, Knoxville, TN, United States; Department of Anthropology, University of Utah, Salt Lake City, UT 84112-0060, United States; Department of Anthropology, Baylor University, Waco, TX, United States; Department of Medical Genetics, Graduate School of Medicine, University of Tennessee, Knoxville, TN, United States","Arismendi, J.L., Department of Anthropology, University of Tennessee, Knoxville, TN, United States, Department of Anthropology, University of Utah, Salt Lake City, UT 84112-0060, United States; Baker, L.E., Department of Anthropology, University of Tennessee, Knoxville, TN, United States, Department of Anthropology, Baylor University, Waco, TX, United States; Matteson, K.J., Department of Medical Genetics, Graduate School of Medicine, University of Tennessee, Knoxville, TN, United States",Amelogenin; Bone; CSF1PO; Deoxyribonucleic acid (DNA) typing; Forensic anthropology; Forensic science; Polymerase chain reaction (PCR); Short tandem repeat (STR); Skeletal preparation,DNA; anthropology; article; bone structure; DNA determination; DNA extraction; forensic identification; genetic analysis; human; human tissue; priority journal; process design; quality control; quantitative diagnosis; rib; scanning electron microscopy; short tandem repeat; surface property; DNA; DNA Fingerprinting; Female; Forensic Anthropology; Heat; Humans; Male; Polymerase Chain Reaction; Ribs; Tandem Repeat Sequences,"Arismendi, J.L.; Department of Anthropology, University of Utah, Salt Lake City, UT 84112-0060, United States",Article,Final,,Scopus,2-s2.0-4444303171,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Rennick S.L., Fenton T.W., Foran D.R.",8725469400;7006345043;7004400894;,The effects of skeletal preparation techniques on DNA from human and non-human bone,2005,Journal of Forensic Sciences,50,5,,1016,1019,,32,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644437737&partnerID=40&md5=e8f5febb349e1a8d92a40831998538bb,"Forensic Science Program, School of Criminal Justice, Michigan State University, East Lansing, MI, United States; Forensic Anthropology Laboratory, Department of Anthropology, Michigan State University, East Lansing, MI, United States; School of Criminal Justice, Department of Zoology, Michigan State University, East Lansing, MI 48824, United States","Rennick, S.L., Forensic Science Program, School of Criminal Justice, Michigan State University, East Lansing, MI, United States; Fenton, T.W., Forensic Anthropology Laboratory, Department of Anthropology, Michigan State University, East Lansing, MI, United States; Foran, D.R., School of Criminal Justice, Department of Zoology, Michigan State University, East Lansing, MI 48824, United States",Bleach; Bone; Degradation; Forensic anthropology; Forensic biology; Forensic science; Mitochondrial DNA; Skeletal preparation,cell nucleus DNA; detergent; DNA; mitochondrial DNA; sodium carbonate; article; bleaching; bone; cleaning; DNA degradation; DNA determination; DNA extraction; DNA isolation; electrophoresis; genetic analysis; human; human tissue; nonhuman; physical anthropology; priority journal; tissue preparation; Animals; Bone and Bones; Carbonates; Cattle; Detergents; Disinfectants; DNA; Forensic Anthropology; Forensic Pathology; Humans; Polymerase Chain Reaction; Sheep; Sodium Hypochlorite; Swine; Water,"Foran, D.R.; School of Criminal Justice, Department of Zoology, Michigan State University, East Lansing, MI 48824, United States; email: foran@msu.edu",Article,Final,,Scopus,2-s2.0-24644437737,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Benner Jr. B.A., Goodpaster J.V., DeGrasse J.A., Tully L.A., Levin B.C.",7003831999;55912901600;8906035600;6602111489;57206483686;,Characterization of surface organic components of human hair by on-line supercritical fluid extraction-gas chromatography/mass spectrometry: A feasibility study and comparison with human identification using mitochondrial DNA sequences,2003,Journal of Forensic Sciences,48,3,,554,563,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038711020&partnerID=40&md5=ce453d8a48398868dc312540126d5729,"Analytical Chemistry Division, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States; Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States; Bureau of Alcohol, Tobacco/Firearms, Department of the Treasury, 1401 Research Blvd., Rockville, MD, United States; Biotechnology Division, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States; Analytical Chemistry Division, Chem. Sci. and Technology Laboratory, Gaithersburg, MD, United States","Benner Jr., B.A., Analytical Chemistry Division, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States, Analytical Chemistry Division, Chem. Sci. and Technology Laboratory, Gaithersburg, MD, United States; Goodpaster, J.V., Analytical Chemistry Division, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States, Bureau of Alcohol, Tobacco/Firearms, Department of the Treasury, 1401 Research Blvd., Rockville, MD, United States; DeGrasse, J.A., Analytical Chemistry Division, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States; Tully, L.A., Biotechnology Division, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States; Levin, B.C., Biotechnology Division, Chem. Sci. and Technology Laboratory, Natl. Inst. of Std. and Technology, Gaithersburg, MD, United States",Forensic science; Gas chromatography/mass spectrometry; Hair; Human identification; Mitochondrial DNA; Supercritical fluid extraction; Surface organic analysis,"mitochondrial DNA; adult; analytic method; article; child; controlled study; DNA sequence; family; feasibility study; female; forensic identification; gas chromatography; hair analysis; human; infant; intermethod comparison; male; mass spectrometry; normal human; priority journal; scalp hair; sequence analysis; supercritical fluid extraction; Adolescent; Adult; Child; Child, Preschool; Chromatography, Supercritical Fluid; DNA, Mitochondrial; Feasibility Studies; Female; Forensic Medicine; Gas Chromatography-Mass Spectrometry; Hair; Humans; Male; Polymerase Chain Reaction; Sensitivity and Specificity; Sequence Analysis, DNA; Software","Benner Jr., B.A.; Analytical Chemistry Division, Chem. Sci. and Technology Laboratory, Gaithersburg, MD, United States; email: bruce.benner@nist.gov",Article,Final,,Scopus,2-s2.0-0038711020,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Cooper D.N., Smith B.A., Cooke H.J., Niemann S., Schmidtke J.",25932904900;7501694015;27170895100;7006827130;7102259351;,An estimate of unique DNA sequence heterozygosity in the human genome,1985,Human Genetics,69,3,,201,205,,235,10.1007/BF00293024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021943341&doi=10.1007%2fBF00293024&partnerID=40&md5=9b9cd7aa24e458eb369e1fd89ef25af0,"Institut für Humangenetik der Universität, Gosslerstrasse 12d, Göttingen, D-3400, Germany; MRC Mammalian Genome Unit, West Mains Road, Edinburgh, United Kingdom","Cooper, D.N., Institut für Humangenetik der Universität, Gosslerstrasse 12d, Göttingen, D-3400, Germany; Smith, B.A., MRC Mammalian Genome Unit, West Mains Road, Edinburgh, United Kingdom; Cooke, H.J., MRC Mammalian Genome Unit, West Mains Road, Edinburgh, United Kingdom; Niemann, S., Institut für Humangenetik der Universität, Gosslerstrasse 12d, Göttingen, D-3400, Germany; Schmidtke, J., Institut für Humangenetik der Universität, Gosslerstrasse 12d, Göttingen, D-3400, Germany",,"dna fragment; dna polymorphism; genetic engineering; genome; heredity; heterozygote; human; human cell; normal value; nucleotide sequence; priority journal; restriction fragment; Base Sequence; Cloning, Molecular; DNA; DNA Restriction Enzymes; Heterozygote; Humans; Polymorphism, Genetic","Schmidtke, J.; Institut für Humangenetik der Universität, Gosslerstrasse 12d, Göttingen, D-3400, Germany",Article,Final,,Scopus,2-s2.0-0021943341,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
Holden A.L.,7103148714;,The SNP Consortium: Summary of a private consortium effort to develop an applied map of the human genome,2002,BioTechniques,32,6 SUPPL.,,S22,S26,,60,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036597864&partnerID=40&md5=0e91471b2cbf6fa8239ac23eb3c77ca4,"First Genetic Trust, SNP Consortium, 3 Parkway North Center, Deerfield, IL 60015, United States","Holden, A.L., First Genetic Trust, SNP Consortium, 3 Parkway North Center, Deerfield, IL 60015, United States",,"clinical research; data base; gene mapping; gene sequence; human; human genome; molecular model; review; single nucleotide polymorphism; article; chromosome map; cooperation; drug industry; gene library; genome; human genome project; information retrieval; legal aspect; methodology; nonbiological model; nucleic acid database; organization; organization and management; patent; social welfare; total quality management; United States; university; Charities; Chromosome Mapping; Cooperative Behavior; Databases, Nucleic Acid; Drug Industry; Gene Library; Genome, Human; Human Genome Project; Humans; Information Storage and Retrieval; Intellectual Property; Models, Organizational; Organizational Objectives; Polymorphism, Single Nucleotide; Private Sector; Total Quality Management; United States; Universities","Holden, A.L.; First Genetic Trust, SNP Consortium, 3 Parkway North Center, Deerfield, IL 60015, United States; email: aholden@firstgenetic.net",Review,Final,,Scopus,2-s2.0-0036597864,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
"Kruglyak L., Nickerson D.A.",7004989003;7005755969;,Variation is the spice of life,2001,Nature Genetics,27,3,,234,236,,649,10.1038/85776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035094764&doi=10.1038%2f85776&partnerID=40&md5=f0899e64c2aee9430cdbf9ee28551d38,"Division of Human Biology, Program in Genetics, Fred Hutchinson Cancer Research Center, Seattle, WA, United States; Department of Molecular Biotechnology, University of Washington, Seattle, WA, United States","Kruglyak, L., Division of Human Biology, Program in Genetics, Fred Hutchinson Cancer Research Center, Seattle, WA, United States; Nickerson, D.A., Department of Molecular Biotechnology, University of Washington, Seattle, WA, United States",,"DNA polymorphism; gene mapping; gene sequence; genome; haploidy; nucleotide sequence; population genetics; priority journal; sequence analysis; short survey; single nucleotide polymorphism; validation process; Alleles; Chromosome Mapping; Gene Frequency; Human Genome Project; Humans; Models, Genetic; Polymorphism, Single Nucleotide; Variation (Genetics)","Kruglyak, L.; Division of Human Biology, Program in Genetics, Fred Hutchinson Cancer Res. Center, Seattle, WA, United States; email: leonid@fhcrc.org",Short Survey,Final,,Scopus,2-s2.0-0035094764,,IFSMS 2007,Biological Evidence-DNA,Biological Evidence-DNA
